ATE,ASE,AOE,num_pts
0.10313077018895772,0.20606881785980835,0.05227842330932608,247
0.14278267529661573,0.11918058202587967,3.047487072944641,75
0.05521364347288485,0.3290646188743138,0.13262237548828093,147
0.046691084957705166,0.4591736284309612,0.04934731006622339,106
0.046577520987617166,0.518559832675006,0.17535137176513693,52
0.08249804599138735,0.1533509662518041,0.03118329524993868,243
0.12012467383235831,0.392880988535791,0.08646959304809565,54
0.1259697884229353,0.32141367564303525,0.22281519412994388,142
0.39997647695609323,0.39456180491572435,0.05421819210052492,46
1.8092729263753553,0.2228210769083654,1.6996524286270143,85
0.13424720008980662,0.046329711629176984,0.10753621578216555,131
0.14306962825869687,0.1959225278738912,0.37771332263946533,82
0.06622722425077718,0.08512013528879037,0.3977010885821741,112
0.00381437702600249,0.18928345663644797,0.31199245929718034,29
0.09220357540026242,0.1673783245663999,0.553241917287008,62
0.014102294613929799,0.251614228596318,1.6009465217590328,59
0.06332246372984214,0.035649302911351155,0.18045966625213605,18
0.07953648090850135,0.09189309295941905,0.10201358476747657,320
0.08611294222642532,0.08158823417789218,0.38253980636596685,447
0.027139758898631714,0.18316550949012844,0.08645104885101329,111
0.07571024532349221,0.06299635431913997,0.040339183807373225,86
0.07021166793552044,0.17682085836113193,0.28569988250732425,562
0.06798455947761597,0.06762848084094941,0.2066657018661502,465
